"","Area","Region","YearPeriod","PrimaryColonizer","TotalProtein(AVG_g/cap/day)","AnimalProtein(AVG_g/cap/day)"
"1","Albania","Europe","Y20002002",NA,"93","41"
"2","Albania","Europe","Y20012003",NA,"94.7","44"
"3","Albania","Europe","Y20022004",NA,"95.7","46"
"4","Albania","Europe","Y20032005",NA,"96","47.3"
"5","Albania","Europe","Y20042006",NA,"96.7","48.3"
"6","Albania","Europe","Y20052007",NA,"97.3","49.3"
"7","Albania","Europe","Y20062008",NA,"98.3","51"
"8","Albania","Europe","Y20072009",NA,"99.7","52.3"
"9","Albania","Europe","Y20082010",NA,"102.3","53.7"
"10","Albania","Europe","Y20092011",NA,"104.7","54.3"
"11","Albania","Europe","Y20102012",NA,"107","54.7"
"12","Albania","Europe","Y20112013",NA,"108.7","55.7"
"13","Albania","Europe","Y20122014",NA,"109","56"
"14","Albania","Europe","Y20132015",NA,"110","57"
"15","Albania","Europe","Y20142016",NA,"111.3","58.3"
"16","Albania","Europe","Y20152017",NA,"113","60.3"
"17","Albania","Europe","Y20162018",NA,"113.3","61"
"18","Albania","Europe","Y20172019",NA,"113.7","61.3"
"19","Albania","Europe","Y20182020",NA,"113","60"
"20","Albania","Europe","Y20192021",NA,"",""
"21","Albania","Europe","Y20202022",NA,"",""
"22","Algeria","Africa","Y20002002","France","77","19"
"23","Algeria","Africa","Y20012003","France","79.4","19.3"
"24","Algeria","Africa","Y20022004","France","81.4","20"
"25","Algeria","Africa","Y20032005","France","83","20.3"
"26","Algeria","Africa","Y20042006","France","83.3","21"
"27","Algeria","Africa","Y20052007","France","83.3","21"
"28","Algeria","Africa","Y20062008","France","83","21"
"29","Algeria","Africa","Y20072009","France","84","21.3"
"30","Algeria","Africa","Y20082010","France","85.4","22.4"
"31","Algeria","Africa","Y20092011","France","87","23.7"
"32","Algeria","Africa","Y20102012","France","88.7","25"
"33","Algeria","Africa","Y20112013","France","89.7","25.7"
"34","Algeria","Africa","Y20122014","France","90.7","26.3"
"35","Algeria","Africa","Y20132015","France","90.7","26.3"
"36","Algeria","Africa","Y20142016","France","90.7","26.3"
"37","Algeria","Africa","Y20152017","France","89.6","25.7"
"38","Algeria","Africa","Y20162018","France","89.3","25"
"39","Algeria","Africa","Y20172019","France","89.7","24.7"
"40","Algeria","Africa","Y20182020","France","90","24.3"
"41","Algeria","Africa","Y20192021","France","",""
"42","Algeria","Africa","Y20202022","France","",""
"43","Angola","Africa","Y20002002","Portugal","40.4","12.3"
"44","Angola","Africa","Y20012003","Portugal","41.7","12.7"
"45","Angola","Africa","Y20022004","Portugal","42.3","12.7"
"46","Angola","Africa","Y20032005","Portugal","43","12.7"
"47","Angola","Africa","Y20042006","Portugal","43.7","12.7"
"48","Angola","Africa","Y20052007","Portugal","45.4","13.7"
"49","Angola","Africa","Y20062008","Portugal","47.7","14.7"
"50","Angola","Africa","Y20072009","Portugal","49.7","15"
"51","Angola","Africa","Y20082010","Portugal","49.3","14.6"
"52","Angola","Africa","Y20092011","Portugal","48.6","14.7"
"53","Angola","Africa","Y20102012","Portugal","48.7","16.1"
"54","Angola","Africa","Y20112013","Portugal","50.7","17.4"
"55","Angola","Africa","Y20122014","Portugal","53.8","19.4"
"56","Angola","Africa","Y20132015","Portugal","54.7","19"
"57","Angola","Africa","Y20142016","Portugal","54.2","17.9"
"58","Angola","Africa","Y20152017","Portugal","52.7","16"
"59","Angola","Africa","Y20162018","Portugal","52","15.3"
"60","Angola","Africa","Y20172019","Portugal","50.9","14.6"
"61","Angola","Africa","Y20182020","Portugal","48.9","13.3"
"62","Angola","Africa","Y20192021","Portugal","",""
"63","Angola","Africa","Y20202022","Portugal","",""
"64","Austria","Europe","Y20002002",NA,"106","64"
"65","Austria","Europe","Y20012003",NA,"104.7","62.7"
"66","Austria","Europe","Y20022004",NA,"102.7","61"
"67","Austria","Europe","Y20032005",NA,"101.3","59.7"
"68","Austria","Europe","Y20042006",NA,"101","59.3"
"69","Austria","Europe","Y20052007",NA,"102","59.7"
"70","Austria","Europe","Y20062008",NA,"101.7","59.3"
"71","Austria","Europe","Y20072009",NA,"102","59.3"
"72","Austria","Europe","Y20082010",NA,"103","60.7"
"73","Austria","Europe","Y20092011",NA,"105","62.3"
"74","Austria","Europe","Y20102012",NA,"105","62.7"
"75","Austria","Europe","Y20112013",NA,"104.7","62"
"76","Austria","Europe","Y20122014",NA,"104.3","61.3"
"77","Austria","Europe","Y20132015",NA,"106","62.7"
"78","Austria","Europe","Y20142016",NA,"107.3","64"
"79","Austria","Europe","Y20152017",NA,"107.7","64.3"
"80","Austria","Europe","Y20162018",NA,"108.3","65"
"81","Austria","Europe","Y20172019",NA,"108.3","64.3"
"82","Austria","Europe","Y20182020",NA,"108","64"
"83","Austria","Europe","Y20192021",NA,"",""
"84","Austria","Europe","Y20202022",NA,"",""
"85","Belarus","Europe","Y20002002",NA,"86.7","46"
"86","Belarus","Europe","Y20012003",NA,"86.3","46.7"
"87","Belarus","Europe","Y20022004",NA,"86","46"
"88","Belarus","Europe","Y20032005",NA,"87","46.3"
"89","Belarus","Europe","Y20042006",NA,"88.7","47.7"
"90","Belarus","Europe","Y20052007",NA,"90.3","49.7"
"91","Belarus","Europe","Y20062008",NA,"90.7","50.3"
"92","Belarus","Europe","Y20072009",NA,"91","51"
"93","Belarus","Europe","Y20082010",NA,"91","51"
"94","Belarus","Europe","Y20092011",NA,"91.3","51.7"
"95","Belarus","Europe","Y20102012",NA,"91.7","51.7"
"96","Belarus","Europe","Y20112013",NA,"91","51"
"97","Belarus","Europe","Y20122014",NA,"91","50"
"98","Belarus","Europe","Y20132015",NA,"89.7","48.3"
"99","Belarus","Europe","Y20142016",NA,"89","48"
"100","Belarus","Europe","Y20152017",NA,"88.3","48"
"101","Belarus","Europe","Y20162018",NA,"89","49"
"102","Belarus","Europe","Y20172019",NA,"93","52.7"
"103","Belarus","Europe","Y20182020",NA,"97.7","57"
"104","Belarus","Europe","Y20192021",NA,"",""
"105","Belarus","Europe","Y20202022",NA,"",""
"106","Belgium","Europe","Y20002002",NA,"98.7","60.3"
"107","Belgium","Europe","Y20012003",NA,"99.7","61"
"108","Belgium","Europe","Y20022004",NA,"99.3","60.3"
"109","Belgium","Europe","Y20032005",NA,"99","60"
"110","Belgium","Europe","Y20042006",NA,"99.3","60"
"111","Belgium","Europe","Y20052007",NA,"100","60.7"
"112","Belgium","Europe","Y20062008",NA,"99.7","60"
"113","Belgium","Europe","Y20072009",NA,"98.3","58.7"
"114","Belgium","Europe","Y20082010",NA,"96.7","57"
"115","Belgium","Europe","Y20092011",NA,"96","56.3"
"116","Belgium","Europe","Y20102012",NA,"96.7","57"
"117","Belgium","Europe","Y20112013",NA,"97.7","57.3"
"118","Belgium","Europe","Y20122014",NA,"98.3","57"
"119","Belgium","Europe","Y20132015",NA,"98.3","56.3"
"120","Belgium","Europe","Y20142016",NA,"98.3","56.7"
"121","Belgium","Europe","Y20152017",NA,"98.3","57.7"
"122","Belgium","Europe","Y20162018",NA,"98.3","57.7"
"123","Belgium","Europe","Y20172019",NA,"99.7","58.7"
"124","Belgium","Europe","Y20182020",NA,"101.7","61"
"125","Belgium","Europe","Y20192021",NA,"",""
"126","Belgium","Europe","Y20202022",NA,"",""
"127","Benin","Africa","Y20002002","France","55.7","9"
"128","Benin","Africa","Y20012003","France","56","9.4"
"129","Benin","Africa","Y20022004","France","57.7","9.7"
"130","Benin","Africa","Y20032005","France","57","9.3"
"131","Benin","Africa","Y20042006","France","57.7","9"
"132","Benin","Africa","Y20052007","France","58.4","9"
"133","Benin","Africa","Y20062008","France","60","9.7"
"134","Benin","Africa","Y20072009","France","61.7","10.4"
"135","Benin","Africa","Y20082010","France","62.7","12"
"136","Benin","Africa","Y20092011","France","63.3","13"
"137","Benin","Africa","Y20102012","France","64","14"
"138","Benin","Africa","Y20112013","France","64.7","14"
"139","Benin","Africa","Y20122014","France","66","15"
"140","Benin","Africa","Y20132015","France","66.7","15.7"
"141","Benin","Africa","Y20142016","France","67","16"
"142","Benin","Africa","Y20152017","France","65.6","14.6"
"143","Benin","Africa","Y20162018","France","64.3","13.3"
"144","Benin","Africa","Y20172019","France","64.7","12.3"
"145","Benin","Africa","Y20182020","France","65.4","11.7"
"146","Benin","Africa","Y20192021","France","",""
"147","Benin","Africa","Y20202022","France","",""
"148","Bosnia and Herzegovina","Europe","Y20002002",NA,"79.3","23"
"149","Bosnia and Herzegovina","Europe","Y20012003",NA,"80.7","23.7"
"150","Bosnia and Herzegovina","Europe","Y20022004",NA,"84","24.7"
"151","Bosnia and Herzegovina","Europe","Y20032005",NA,"85.6","26"
"152","Bosnia and Herzegovina","Europe","Y20042006",NA,"87.3","27"
"153","Bosnia and Herzegovina","Europe","Y20052007",NA,"87","28"
"154","Bosnia and Herzegovina","Europe","Y20062008",NA,"88","28.7"
"155","Bosnia and Herzegovina","Europe","Y20072009",NA,"89.3","30"
"156","Bosnia and Herzegovina","Europe","Y20082010",NA,"89.3","30.7"
"157","Bosnia and Herzegovina","Europe","Y20092011",NA,"88.7","31"
"158","Bosnia and Herzegovina","Europe","Y20102012",NA,"88.7","31.3"
"159","Bosnia and Herzegovina","Europe","Y20112013",NA,"89.3","31.3"
"160","Bosnia and Herzegovina","Europe","Y20122014",NA,"91","31.7"
"161","Bosnia and Herzegovina","Europe","Y20132015",NA,"93.3","33"
"162","Bosnia and Herzegovina","Europe","Y20142016",NA,"96","35"
"163","Bosnia and Herzegovina","Europe","Y20152017",NA,"97.3","36.3"
"164","Bosnia and Herzegovina","Europe","Y20162018",NA,"98","36.7"
"165","Bosnia and Herzegovina","Europe","Y20172019",NA,"99","37"
"166","Bosnia and Herzegovina","Europe","Y20182020",NA,"100.7","37.3"
"167","Bosnia and Herzegovina","Europe","Y20192021",NA,"",""
"168","Bosnia and Herzegovina","Europe","Y20202022",NA,"",""
"169","Botswana","Africa","Y20002002","United Kingdom of Great Britain and Northern Ireland","66.3","24.7"
"170","Botswana","Africa","Y20012003","United Kingdom of Great Britain and Northern Ireland","65","23"
"171","Botswana","Africa","Y20022004","United Kingdom of Great Britain and Northern Ireland","63","22.3"
"172","Botswana","Africa","Y20032005","United Kingdom of Great Britain and Northern Ireland","60.7","22.4"
"173","Botswana","Africa","Y20042006","United Kingdom of Great Britain and Northern Ireland","59.3","23"
"174","Botswana","Africa","Y20052007","United Kingdom of Great Britain and Northern Ireland","57.7","22.7"
"175","Botswana","Africa","Y20062008","United Kingdom of Great Britain and Northern Ireland","57.7","22.3"
"176","Botswana","Africa","Y20072009","United Kingdom of Great Britain and Northern Ireland","60","23"
"177","Botswana","Africa","Y20082010","United Kingdom of Great Britain and Northern Ireland","65.1","26.7"
"178","Botswana","Africa","Y20092011","United Kingdom of Great Britain and Northern Ireland","70.7","31.8"
"179","Botswana","Africa","Y20102012","United Kingdom of Great Britain and Northern Ireland","74.7","36"
"180","Botswana","Africa","Y20112013","United Kingdom of Great Britain and Northern Ireland","74.6","36"
"181","Botswana","Africa","Y20122014","United Kingdom of Great Britain and Northern Ireland","73.3","33.6"
"182","Botswana","Africa","Y20132015","United Kingdom of Great Britain and Northern Ireland","72.7","31.7"
"183","Botswana","Africa","Y20142016","United Kingdom of Great Britain and Northern Ireland","72.7","30.7"
"184","Botswana","Africa","Y20152017","United Kingdom of Great Britain and Northern Ireland","72","29"
"185","Botswana","Africa","Y20162018","United Kingdom of Great Britain and Northern Ireland","70.7","28"
"186","Botswana","Africa","Y20172019","United Kingdom of Great Britain and Northern Ireland","70","27"
"187","Botswana","Africa","Y20182020","United Kingdom of Great Britain and Northern Ireland","70.7","27.7"
"188","Botswana","Africa","Y20192021","United Kingdom of Great Britain and Northern Ireland","",""
"189","Botswana","Africa","Y20202022","United Kingdom of Great Britain and Northern Ireland","",""
"190","Bulgaria","Europe","Y20002002",NA,"83.3","39"
"191","Bulgaria","Europe","Y20012003",NA,"81","37"
"192","Bulgaria","Europe","Y20022004",NA,"79.7","36.7"
"193","Bulgaria","Europe","Y20032005",NA,"78.3","37"
"194","Bulgaria","Europe","Y20042006",NA,"78.7","38.3"
"195","Bulgaria","Europe","Y20052007",NA,"77.3","37.7"
"196","Bulgaria","Europe","Y20062008",NA,"78.3","37.7"
"197","Bulgaria","Europe","Y20072009",NA,"78.7","37.3"
"198","Bulgaria","Europe","Y20082010",NA,"80","38.3"
"199","Bulgaria","Europe","Y20092011",NA,"80","38.7"
"200","Bulgaria","Europe","Y20102012",NA,"80.3","38.7"
"201","Bulgaria","Europe","Y20112013",NA,"81","38.7"
"202","Bulgaria","Europe","Y20122014",NA,"82.7","38.7"
"203","Bulgaria","Europe","Y20132015",NA,"82.7","39"
"204","Bulgaria","Europe","Y20142016",NA,"83.7","39.3"
"205","Bulgaria","Europe","Y20152017",NA,"83.7","40"
"206","Bulgaria","Europe","Y20162018",NA,"84.3","41"
"207","Bulgaria","Europe","Y20172019",NA,"83","42"
"208","Bulgaria","Europe","Y20182020",NA,"80.7","41.7"
"209","Bulgaria","Europe","Y20192021",NA,"",""
"210","Bulgaria","Europe","Y20202022",NA,"",""
"211","Burkina Faso","Africa","Y20002002","France","68.7","9"
"212","Burkina Faso","Africa","Y20012003","France","71.1","9.7"
"213","Burkina Faso","Africa","Y20022004","France","73","10.4"
"214","Burkina Faso","Africa","Y20032005","France","74","11"
"215","Burkina Faso","Africa","Y20042006","France","74","11"
"216","Burkina Faso","Africa","Y20052007","France","74.7","11"
"217","Burkina Faso","Africa","Y20062008","France","76.4","11"
"218","Burkina Faso","Africa","Y20072009","France","77.7","11"
"219","Burkina Faso","Africa","Y20082010","France","79.4","11.3"
"220","Burkina Faso","Africa","Y20092011","France","79.7","11.7"
"221","Burkina Faso","Africa","Y20102012","France","80.3","12"
"222","Burkina Faso","Africa","Y20112013","France","80.4","11.7"
"223","Burkina Faso","Africa","Y20122014","France","80.7","11.3"
"224","Burkina Faso","Africa","Y20132015","France","80.3","11"
"225","Burkina Faso","Africa","Y20142016","France","79.7","11"
"226","Burkina Faso","Africa","Y20152017","France","79","11"
"227","Burkina Faso","Africa","Y20162018","France","79","11"
"228","Burkina Faso","Africa","Y20172019","France","84.1","14.1"
"229","Burkina Faso","Africa","Y20182020","France","89.1","16.4"
"230","Burkina Faso","Africa","Y20192021","France","",""
"231","Burkina Faso","Africa","Y20202022","France","",""
"232","Burundi","Africa","Y20002002","Germany","",""
"233","Burundi","Africa","Y20012003","Germany","",""
"234","Burundi","Africa","Y20022004","Germany","",""
"235","Burundi","Africa","Y20032005","Germany","",""
"236","Burundi","Africa","Y20042006","Germany","",""
"237","Burundi","Africa","Y20052007","Germany","",""
"238","Burundi","Africa","Y20062008","Germany","",""
"239","Burundi","Africa","Y20072009","Germany","",""
"240","Burundi","Africa","Y20082010","Germany","",""
"241","Burundi","Africa","Y20092011","Germany","",""
"242","Burundi","Africa","Y20102012","Germany","",""
"243","Burundi","Africa","Y20112013","Germany","",""
"244","Burundi","Africa","Y20122014","Germany","11.7","0.7"
"245","Burundi","Africa","Y20132015","Germany","24","1.4"
"246","Burundi","Africa","Y20142016","Germany","37","2"
"247","Burundi","Africa","Y20152017","Germany","39.7","2"
"248","Burundi","Africa","Y20162018","Germany","40.7","2"
"249","Burundi","Africa","Y20172019","Germany","41.3","2.3"
"250","Burundi","Africa","Y20182020","Germany","41","2.3"
"251","Burundi","Africa","Y20192021","Germany","",""
"252","Burundi","Africa","Y20202022","Germany","",""
"253","Cabo Verde","Africa","Y20002002","Portugal","62","23.7"
"254","Cabo Verde","Africa","Y20012003","Portugal","62","23.7"
"255","Cabo Verde","Africa","Y20022004","Portugal","63.7","24.3"
"256","Cabo Verde","Africa","Y20032005","Portugal","66","25"
"257","Cabo Verde","Africa","Y20042006","Portugal","67.3","25.3"
"258","Cabo Verde","Africa","Y20052007","Portugal","68.3","25.3"
"259","Cabo Verde","Africa","Y20062008","Portugal","69","26"
"260","Cabo Verde","Africa","Y20072009","Portugal","70","27"
"261","Cabo Verde","Africa","Y20082010","Portugal","70.3","27.3"
"262","Cabo Verde","Africa","Y20092011","Portugal","70.3","27"
"263","Cabo Verde","Africa","Y20102012","Portugal","70.3","26"
"264","Cabo Verde","Africa","Y20112013","Portugal","70","25.3"
"265","Cabo Verde","Africa","Y20122014","Portugal","69.7","25"
"266","Cabo Verde","Africa","Y20132015","Portugal","69.3","25.3"
"267","Cabo Verde","Africa","Y20142016","Portugal","69.3","25.7"
"268","Cabo Verde","Africa","Y20152017","Portugal","69.7","26"
"269","Cabo Verde","Africa","Y20162018","Portugal","70.3","25.7"
"270","Cabo Verde","Africa","Y20172019","Portugal","71","25.3"
"271","Cabo Verde","Africa","Y20182020","Portugal","71","24.7"
"272","Cabo Verde","Africa","Y20192021","Portugal","",""
"273","Cabo Verde","Africa","Y20202022","Portugal","",""
"274","Cameroon","Africa","Y20002002","France","55.7","11.3"
"275","Cameroon","Africa","Y20012003","France","56.3","11.7"
"276","Cameroon","Africa","Y20022004","France","57","12"
"277","Cameroon","Africa","Y20032005","France","58.7","12.3"
"278","Cameroon","Africa","Y20042006","France","60.4","12.3"
"279","Cameroon","Africa","Y20052007","France","62","12"
"280","Cameroon","Africa","Y20062008","France","63.4","12"
"281","Cameroon","Africa","Y20072009","France","65","12.3"
"282","Cameroon","Africa","Y20082010","France","67.7","12.3"
"283","Cameroon","Africa","Y20092011","France","70.4","12.7"
"284","Cameroon","Africa","Y20102012","France","72","12.3"
"285","Cameroon","Africa","Y20112013","France","72.7","12.7"
"286","Cameroon","Africa","Y20122014","France","72.3","12.7"
"287","Cameroon","Africa","Y20132015","France","72.7","13"
"288","Cameroon","Africa","Y20142016","France","72.7","12.7"
"289","Cameroon","Africa","Y20152017","France","72.3","12"
"290","Cameroon","Africa","Y20162018","France","72","11.3"
"291","Cameroon","Africa","Y20172019","France","71.7","11"
"292","Cameroon","Africa","Y20182020","France","72","11"
"293","Cameroon","Africa","Y20192021","France","",""
"294","Cameroon","Africa","Y20202022","France","",""
"295","Central African Republic","Africa","Y20002002","France","47","17"
"296","Central African Republic","Africa","Y20012003","France","47","17"
"297","Central African Republic","Africa","Y20022004","France","47","17.3"
"298","Central African Republic","Africa","Y20032005","France","47","17.7"
"299","Central African Republic","Africa","Y20042006","France","48","18"
"300","Central African Republic","Africa","Y20052007","France","49","18.3"
"301","Central African Republic","Africa","Y20062008","France","50","18.7"
"302","Central African Republic","Africa","Y20072009","France","51","19"
"303","Central African Republic","Africa","Y20082010","France","51.3","19"
"304","Central African Republic","Africa","Y20092011","France","52","19"
"305","Central African Republic","Africa","Y20102012","France","52","19"
"306","Central African Republic","Africa","Y20112013","France","51.3","19"
"307","Central African Republic","Africa","Y20122014","France","49.3","19.3"
"308","Central African Republic","Africa","Y20132015","France","47.7","19.7"
"309","Central African Republic","Africa","Y20142016","France","48","20"
"310","Central African Republic","Africa","Y20152017","France","49.4","20"
"311","Central African Republic","Africa","Y20162018","France","50.7","20"
"312","Central African Republic","Africa","Y20172019","France","50.7","20.3"
"313","Central African Republic","Africa","Y20182020","France","50","20.3"
"314","Central African Republic","Africa","Y20192021","France","",""
"315","Central African Republic","Africa","Y20202022","France","",""
"316","Chad","Africa","Y20002002","France","63","11.7"
"317","Chad","Africa","Y20012003","France","63","11.3"
"318","Chad","Africa","Y20022004","France","62.3","11"
"319","Chad","Africa","Y20032005","France","62.3","10.7"
"320","Chad","Africa","Y20042006","France","62","10.3"
"321","Chad","Africa","Y20052007","France","61.3","9.7"
"322","Chad","Africa","Y20062008","France","61","9.3"
"323","Chad","Africa","Y20072009","France","60.7","9"
"324","Chad","Africa","Y20082010","France","65.8","13.8"
"325","Chad","Africa","Y20092011","France","70.5","18.5"
"326","Chad","Africa","Y20102012","France","75.7","23.3"
"327","Chad","Africa","Y20112013","France","76.4","23.7"
"328","Chad","Africa","Y20122014","France","77","24.7"
"329","Chad","Africa","Y20132015","France","76.7","25"
"330","Chad","Africa","Y20142016","France","76.7","25.3"
"331","Chad","Africa","Y20152017","France","77","25.3"
"332","Chad","Africa","Y20162018","France","77.7","25.7"
"333","Chad","Africa","Y20172019","France","78","26.3"
"334","Chad","Africa","Y20182020","France","77.7","26.7"
"335","Chad","Africa","Y20192021","France","",""
"336","Chad","Africa","Y20202022","France","",""
"337","Comoros","Africa","Y20002002","France","",""
"338","Comoros","Africa","Y20012003","France","",""
"339","Comoros","Africa","Y20022004","France","",""
"340","Comoros","Africa","Y20032005","France","",""
"341","Comoros","Africa","Y20042006","France","",""
"342","Comoros","Africa","Y20052007","France","",""
"343","Comoros","Africa","Y20062008","France","",""
"344","Comoros","Africa","Y20072009","France","",""
"345","Comoros","Africa","Y20082010","France","18","4.8"
"346","Comoros","Africa","Y20092011","France","35.7","9.4"
"347","Comoros","Africa","Y20102012","France","53","14"
"348","Comoros","Africa","Y20112013","France","53.3","14"
"349","Comoros","Africa","Y20122014","France","53.7","14"
"350","Comoros","Africa","Y20132015","France","54","14"
"351","Comoros","Africa","Y20142016","France","54.7","14.3"
"352","Comoros","Africa","Y20152017","France","55.3","14.7"
"353","Comoros","Africa","Y20162018","France","55","14.3"
"354","Comoros","Africa","Y20172019","France","54.3","14.7"
"355","Comoros","Africa","Y20182020","France","54.7","15.7"
"356","Comoros","Africa","Y20192021","France","",""
"357","Comoros","Africa","Y20202022","France","",""
"358","Congo","Africa","Y20002002","France","43.7","13.7"
"359","Congo","Africa","Y20012003","France","45","15"
"360","Congo","Africa","Y20022004","France","46.4","16.7"
"361","Congo","Africa","Y20032005","France","44.9","16.6"
"362","Congo","Africa","Y20042006","France","44","17"
"363","Congo","Africa","Y20052007","France","42.7","16.4"
"364","Congo","Africa","Y20062008","France","44","17.3"
"365","Congo","Africa","Y20072009","France","45","17.3"
"366","Congo","Africa","Y20082010","France","44.7","16.6"
"367","Congo","Africa","Y20092011","France","44.6","17"
"368","Congo","Africa","Y20102012","France","43.7","17.4"
"369","Congo","Africa","Y20112013","France","45.4","19.4"
"370","Congo","Africa","Y20122014","France","47","20.7"
"371","Congo","Africa","Y20132015","France","49.4","22"
"372","Congo","Africa","Y20142016","France","49.7","22.7"
"373","Congo","Africa","Y20152017","France","51","24"
"374","Congo","Africa","Y20162018","France","51.7","25"
"375","Congo","Africa","Y20172019","France","52.7","25.3"
"376","Congo","Africa","Y20182020","France","52.3","25"
"377","Congo","Africa","Y20192021","France","",""
"378","Congo","Africa","Y20202022","France","",""
"379","Cote d'Ivoire","Africa","Y20002002","France","51","11.3"
"380","Cote d'Ivoire","Africa","Y20012003","France","52","12"
"381","Cote d'Ivoire","Africa","Y20022004","France","53","12.7"
"382","Cote d'Ivoire","Africa","Y20032005","France","54","13"
"383","Cote d'Ivoire","Africa","Y20042006","France","54.7","13"
"384","Cote d'Ivoire","Africa","Y20052007","France","55","12.7"
"385","Cote d'Ivoire","Africa","Y20062008","France","55.3","12.7"
"386","Cote d'Ivoire","Africa","Y20072009","France","56","13"
"387","Cote d'Ivoire","Africa","Y20082010","France","56.7","13"
"388","Cote d'Ivoire","Africa","Y20092011","France","57","12.7"
"389","Cote d'Ivoire","Africa","Y20102012","France","56.7","11.7"
"390","Cote d'Ivoire","Africa","Y20112013","France","56.3","11.3"
"391","Cote d'Ivoire","Africa","Y20122014","France","56.3","11.7"
"392","Cote d'Ivoire","Africa","Y20132015","France","57.4","12.7"
"393","Cote d'Ivoire","Africa","Y20142016","France","58.4","13.3"
"394","Cote d'Ivoire","Africa","Y20152017","France","59.7","13.7"
"395","Cote d'Ivoire","Africa","Y20162018","France","60.4","14"
"396","Cote d'Ivoire","Africa","Y20172019","France","61.3","15"
"397","Cote d'Ivoire","Africa","Y20182020","France","62","15.3"
"398","Cote d'Ivoire","Africa","Y20192021","France","",""
"399","Cote d'Ivoire","Africa","Y20202022","France","",""
"400","Croatia","Europe","Y20002002",NA,"71.3","32.3"
"401","Croatia","Europe","Y20012003",NA,"74.3","34.3"
"402","Croatia","Europe","Y20022004",NA,"75.3","36.3"
"403","Croatia","Europe","Y20032005",NA,"76","38.3"
"404","Croatia","Europe","Y20042006",NA,"77.7","41.3"
"405","Croatia","Europe","Y20052007",NA,"79.7","43.7"
"406","Croatia","Europe","Y20062008",NA,"81","45.3"
"407","Croatia","Europe","Y20072009",NA,"82.3","46"
"408","Croatia","Europe","Y20082010",NA,"82","45.7"
"409","Croatia","Europe","Y20092011",NA,"81.7","45.3"
"410","Croatia","Europe","Y20102012",NA,"81.3","45.7"
"411","Croatia","Europe","Y20112013",NA,"82.7","47"
"412","Croatia","Europe","Y20122014",NA,"83.7","48.7"
"413","Croatia","Europe","Y20132015",NA,"85","49.3"
"414","Croatia","Europe","Y20142016",NA,"86.7","50"
"415","Croatia","Europe","Y20152017",NA,"88.7","51.3"
"416","Croatia","Europe","Y20162018",NA,"90.3","53"
"417","Croatia","Europe","Y20172019",NA,"92","55.3"
"418","Croatia","Europe","Y20182020",NA,"93.3","56"
"419","Croatia","Europe","Y20192021",NA,"",""
"420","Croatia","Europe","Y20202022",NA,"",""
"421","Czechia","Europe","Y20002002",NA,"91.3","54"
"422","Czechia","Europe","Y20012003",NA,"92","54"
"423","Czechia","Europe","Y20022004",NA,"93.3","54.7"
"424","Czechia","Europe","Y20032005",NA,"95.7","55.7"
"425","Czechia","Europe","Y20042006",NA,"96.7","56"
"426","Czechia","Europe","Y20052007",NA,"96.3","56"
"427","Czechia","Europe","Y20062008",NA,"94.3","55.3"
"428","Czechia","Europe","Y20072009",NA,"93.3","55"
"429","Czechia","Europe","Y20082010",NA,"92.3","54.7"
"430","Czechia","Europe","Y20092011",NA,"91.3","53.7"
"431","Czechia","Europe","Y20102012",NA,"89.3","52.7"
"432","Czechia","Europe","Y20112013",NA,"87.7","51"
"433","Czechia","Europe","Y20122014",NA,"86.7","49.7"
"434","Czechia","Europe","Y20132015",NA,"87","49.3"
"435","Czechia","Europe","Y20142016",NA,"87.3","49.7"
"436","Czechia","Europe","Y20152017",NA,"87","51"
"437","Czechia","Europe","Y20162018",NA,"86.7","51.7"
"438","Czechia","Europe","Y20172019",NA,"86.3","52.7"
"439","Czechia","Europe","Y20182020",NA,"87.7","54"
"440","Czechia","Europe","Y20192021",NA,"",""
"441","Czechia","Europe","Y20202022",NA,"",""
"442","Democratic Republic of the Congo","Africa","Y20002002","Belgium","",""
"443","Democratic Republic of the Congo","Africa","Y20012003","Belgium","",""
"444","Democratic Republic of the Congo","Africa","Y20022004","Belgium","",""
"445","Democratic Republic of the Congo","Africa","Y20032005","Belgium","",""
"446","Democratic Republic of the Congo","Africa","Y20042006","Belgium","",""
"447","Democratic Republic of the Congo","Africa","Y20052007","Belgium","",""
"448","Democratic Republic of the Congo","Africa","Y20062008","Belgium","",""
"449","Democratic Republic of the Congo","Africa","Y20072009","Belgium","",""
"450","Democratic Republic of the Congo","Africa","Y20082010","Belgium","10.7","1"
"451","Democratic Republic of the Congo","Africa","Y20092011","Belgium","21.3","2"
"452","Democratic Republic of the Congo","Africa","Y20102012","Belgium","31.3","3"
"453","Democratic Republic of the Congo","Africa","Y20112013","Belgium","31","3"
"454","Democratic Republic of the Congo","Africa","Y20122014","Belgium","31","3"
"455","Democratic Republic of the Congo","Africa","Y20132015","Belgium","31","3"
"456","Democratic Republic of the Congo","Africa","Y20142016","Belgium","31","3"
"457","Democratic Republic of the Congo","Africa","Y20152017","Belgium","30.7","3"
"458","Democratic Republic of the Congo","Africa","Y20162018","Belgium","30.3","3"
"459","Democratic Republic of the Congo","Africa","Y20172019","Belgium","30.3","3"
"460","Democratic Republic of the Congo","Africa","Y20182020","Belgium","29.7","3"
"461","Democratic Republic of the Congo","Africa","Y20192021","Belgium","",""
"462","Democratic Republic of the Congo","Africa","Y20202022","Belgium","",""
